"asin","reviewText","overall","summary","unixReviewTime","initiation_date"
"B001HTJ2BQ","I love this product in my morning coffee. However, out of 12 cans in this order, 6 were so badly dented I dared not eat them. Worse, when I tried to return them, Amazon would not honor the return and an alternate process proved so confusing I couldn't figure out how to do it. I'm stuck with 6 cans of product I had to at last add to the compost pile...",3,"Super product, if 1/2 of order weren't badly damaged upon delivery.",1363392000,"2014-12-26"
"B001HTJ2BQ","Very smooth consistency, BPA free can, Organic, Great Taste.. I made Coconut Rice Pudding with it, and just drank it.. Really great Product.. Yes! I will purchase again!!",5,"Smooth, Creamy, Tasty!",1379030400,"2014-12-26"
"B001HTJ2BQ","LOVE how much cream you get in each can! TONS! Great to make [...] 's recipes with that call for the coconut cream!",5,"Super creamy and awesome for whipped cream!",1391558400,"2014-12-26"
"B001HTJ2BQ","When I've previously bought this product it has been the consistency of milk after shaking it for about 20 seconds - this last time, though, the cans in both cases were so hard that no amount of shaking would mix it up. I had to stir it for about 20 minutes to get it to a somewhat milk-like consistency - and it still was lumpy. I can only assume that the product was Old. Super disappointed!",2,"Bad Batch?",1393200000,"2014-12-26"
"B001HTJ2BQ","Put  a can in the freezer or fridge long enough to solidify the coconut fat, separate it from the milk and mix the fat with a little greek-style yogurt. Sweeten with a little honey and serve as you would whipped cream - with fresh berries, as a pie topping etc.  Killer good...",5,"here's a great recipe tip",1402444800,"2014-12-26"
"B001HTJ2BQ","This is the second box I have bought of this coconut. I use it this for everything from making lattes to baking.",5,"Great coconut milk.",1401667200,"2014-12-26"
"B001HTJ2BQ","Love this stuff! I use it for all my nondairy cooking and baking needs. I especially love it as a creamer for my coffee. It has a mild coconut flavor, is very creamy and does not separate. One of the only organic ones I have found.",5,"Great as a nondairy coffee creamer.",1398729600,"2014-12-26"
"B001HTJ2BQ","I'm only giving 3 Stars due to the fact that the last several shipments have arrived with at least 4 cans dented. I had to return a whole order due to all 12 cans having dents. This is ridiculous. Amazon needs to do a better job of quality control.The milk itself is generally good. The only complaint I have is that I cannot use it to make coconut whipped cream as the cream doesn't separate or rise to the top.",3,"Overall good coconut milk",1396656000,"2014-12-26"
"B001HTJ2BQ","I purchased this product in spite of some of the negative reviews that some users reported. I made the right choice, because I have really enjoyed these cans of coconut milk.The good: This coconut milk was rich and creamy, not watery at all. The flavor was great and tasted a bit nutty and milky, with a  great consistency. The USDA organic and BPA free cans are also a great plus for those looking to cut out excess chemicals.The bad: None!Overall: 5/5 stars: I am very pleased with this product and will be purchasing again when I run out!",5,"Great quality coconut milk!",1355788800,"2014-12-26"
"B001HTJ2BQ","This is the best coconut milk I have ever tasted.  It reminds me of the dairy form of half and half but the texture and taste is silky and light.  My can does state ""Product of Thailand"".  I purchased at a retail store while traveling.  I'm online looking to purchase.  I'm really surprised it was not rated 5 stars by others.",5,"Fabulous. Silky. Delightful.",1318550400,"2014-12-26"
"B001HTJ2BQ","This milk is so versatile. I use it in many recipes, and it  makes my tomato soup taste amazing, Additionally,  the price is much less expensive that what I can get it for at the grocery.",5,"great for cooking",1353888000,"2014-12-26"
"B001HTJ2BQ","Excellent for making cream of butternut squash soup and cream of tomato/basil soup.  Good quality...not 'runny' as some i have used in the past.  I will order it again!",5,"Native Forest Organic Classic Coconut Milk",1359244800,"2014-12-26"
"B001HTJ2BQ","I was happy that the cans arrived undented and all sourced from Thailand.  I will be ordering this product again.",5,"All arrived fine and all cans sourced from Thailand",1367798400,"2014-12-26"
"B001HTJ2BQ","I am on my second case, I originally bought this because it's organic. I make smoothies daily and use this coconut milk mixed with almond milk for the base. Tastes great! I use this also for the fat content, instead of the light.",5,"Coconut Milk",1401148800,"2014-12-26"
"B001HTJ2BQ","This is a great tasting coconut milk. We've used it in curries, soups and smoothies. The price on this 12 pack makes it reasonable to use so much coconut milk. I just wish it was the lower calorie kind.",4,"Great coconut milk",1384905600,"2014-12-26"
"B001HTJ2BQ","First order was perfect.  I got the thick creamy milk that would firm up in the fridge, the next case was runny so I called and they sent a replacement.  Third case - still runny and won't firm up in the fridge.  I'm done with this brand.",2,"Only got one good case",1369008000,"2014-12-26"
"B001HTJ2BQ","This is my all-time favorite coconut milk, after tasting around 20 coconut milks over the past five years. The consistency changes throughout the year, as I've found with all coconut milk. It's usually very smooth and rich, with a fair amount of cream at the top at room temperature. Sometimes in the winter, I'll get a batch with mostly cream and very little liquid. I had one batch that was very grainy, but the texture was perfect after soaking the can in a container of hot tap water for about 15 minutes.",5,"My favorite coconut milk",1397606400,"2014-12-26"
"B001HTJ2BQ","Unlike some reviewer said, there are  no dent can in pack of 12 (I dont mind the can dented...)No BPA and organic tasty coconut milk.I will definitely buy again.",5,"Taste good!!",1390694400,"2014-12-26"
"B001HTJ2BQ","I have ordered several cases of coconut milk during the past 2+ years.  This time I ordered 2 cases of Native Forest because I was tired of receiving another brand with dented cans.  Well, no surprise.  This time I also received dented cans.  The cans are packaged in sturdy cases and packing around the cases.  The cans had to have been dented when they were crated.  I would never purchase dented cans.  I will not be ordering any more from Amazon.  I will purchase at local stores even though the price is higher.  I will be able to see the cans and know they are not dented.  This speaks poorly of Amazon, Native Forest and Thai.  I am a very dissatisfied customer.",1,"dented cans",1395619200,"2014-12-26"
"B001HTJ2BQ","Great product and fair price on Amazon subscribe and save.  A couple cans were dented, but I used them first and there was no problem with the milk.  Satisfied!",5,"Yum",1388188800,"2014-12-26"
"B001HTJ2BQ","The first order I received was perfect.  The second order was coagulated but I kept it and tried to work with it, thinking it was a fluke.  Unfortunately, my third order is also very lumpy.  I will not be ordering again.",1,"2 out of 3 orders unacceptably lumpy",1389830400,"2014-12-26"
"B001HTJ2BQ","I love yogurt but can't have dairy.  I make kefir water then use a little as a starter with this coco milk.  After a couple days of fermenting, I have an awesome coco kefir.  I eat it with berries for breakfast every day.  My tummy hasn't felt this good in 20 years (IBS)!  I buy this on subscribe and save.  90% of the time, it's cheaper than the health food store.",5,"Great for making coconut kefir!",1388448000,"2014-12-26"
"B001HTJ2BQ","Our son has a dairy allergy, so we use a lot of coconut milk. I usually mix canned coconut milk with water, vitamins, protein powder, and probiotics, and he drinks it in place of cow's milk. We don't buy the aseptic cartons because of additives and fillers. I like that the Native Forest is BPA-free, but the milk itself isn't as thick or easy to mix as the Whole Foods 365 brand (which I think has guar gum and might explain the difference). WF has been unreliable about coconut milk availability of late, so we order this as a backup when we can't get cases of the 365. It doesn't last as long, but he doesn't seem to mind the taste, so I'm guessing it's all about the same. It tastes the same as 365 with cooking. It's definitely better than Thai kitchen and a lot thicker than the Royal Star brand they sell at Walmart (which isn't organic or BPA-free).",3,"Okay as a substitute",1395446400,"2014-12-26"
"B001HTJ2BQ","I was under the impression that this would be similar in carbohydrate content to other brands of coconut milk witch at most is 12 a can.This brand has the highest carb content I've seen AT 21 carbs for 1 can. I'm on keto and would go through a can a day,but with this brand 21 carbs is way too much. And I can not return it,plus the benefit of other brands is the thick cream separates from the water which I like,but this brand is unnaturally smooth and fluid no lumps nothing.Very disappointed,and I'm not allowed to return the cans,so I have high carb crap sitting around.",1,"Very high in carbs",1374278400,"2014-12-26"
"B001HTJ2BQ","Drinking coconut milk is supposed to be good for you..BUT...be sure to buy from a reputable manufacturerwho is careful in their coconut milk product, keepingthe ingredients safe!",1,"Coconut Milk is good for you!",1345593600,"2014-12-26"
"B001HTJ2BQ","After trying this coconut milk from the local store a couple years ago, I decided to buy future cans through Amazon - resulting in a moderate savings. I chose it because it was tasty, high quality, and BPA free. I had gone through about 2-3 boxes; no complaints.Then they shipped me an order that was manufactured in Sri Lanka, not Thailand as the others were. Apparently this is due to a shortage. That would be fine if the taste was the same, but are you kidding me with this quality control!? The taste and texture are horrible. It's like they added powdered and freeze dried coconut milk to dirty water. It completely ruined the smoothie I added it to.I now will be throwing away 11.5 cans of this stuff, as I didn't get to it before the return window. I don't know what the risk of getting another case from Sri Lanka is, but I'm not taking a chance. I'll be buying Native Forest from the local store from now on. (And checking EVERY SINGLE CAN to make sure it's from Thailand.)",2,"What a shame",1362355200,"2014-12-26"
"B001HTJ2BQ","I blend this coconut milk with a little real maple syrup as a shake.  It is very tasty and good for my ""leaky gut"" and autoimmune disease.",5,"Healthy shake",1337040000,"2014-12-26"
"B001HTJ2BQ","I like this coconut milk. It's thick, rich, and creamy. I have so far only received the Thailand cans so no problems here.",5,"Good quality",1363651200,"2014-12-26"
"B001HTJ2BQ","My whole family felt like we just swallowed rock and I had stomach ache for 2 days with food poisoning.I bought some of this before and I didn't have any reaction and believe me I have a very strong stomach.My poor baby had his stomach bloated for a week I feel so guilty for giving this poison to my family I only pray  to God that we get better soon.The whole reason I use this is cuz my son is lactose intolerant but even cows milk doesn't make him this way. I wish I would of read the negative reviews before :(",1,"My stomach feels like a rock",1387497600,"2014-12-26"
"B001HTJ2BQ","Taste wonderful and natural, just like from my childhood coconut tree in my backyard. It's 40 cents extra per can compared to my local non-organic grocery ... well worth it. Taste much creamier, very rich and organic too. Great in curry and desserts.All cans arrived in good shape. Bought in Feb 2012, best used by Sep 2013. Serving size 1/4 cup or 60mL. Serving per container 7. Calories: 100, Calories from Fat 90. Total Fat 10g, Saturated Fat 9 g, Trans Fat 0g. Cholesterol 0, Carbohydrate 3g, Sugar 1g, Protein &lt;1g.USDA Organic, Certified organic by QAI, Non GMO Project Verified, Gluten Free, Kosher, Vegan. Product of Thailand.",5,"creamy, tasty and natural ... just like from my tropical backyard coconut tree",1331078400,"2014-12-26"
"B001HTJ2BQ","I stored these cans in the cupboard, but when I opened the can, only a little was liquid and the rest was solid. I use this product as creamer in my coffee, so I need it to be liquid!!!",2,"Too thick",1359158400,"2014-12-26"
"B001HTJ2BQ","This brand is proving to be very excellent and high quality. Very rich creamy coconut milk that's great for cooking. I often use it as a milk/cream substitute in many different dishes. It's not just for Thai food any more!!",5,"Excellent quality",1355011200,"2014-12-26"
"B001HTJ2BQ","Has Guar Gum stabilizers/thickeners. Guar Gum is a cellulose gum that is very bad for your stomach. Any &#34;gum&#34; causes digestive issues. Xantham gum, and carageenan do the same. What happened to %100 coconut milk?",1,"Has Guar Gum stabilizers.",1386806400,"2014-12-26"
"B001HTJ2BQ","Native Forest is a wonderful product.  Being organically conscious of what we eat, I love being able to order this product by the case.  I use it in a lot of my cooking and love working with it.  Will continue to use Native Forest in the future.  A great deal when ordered by the twelve cans.",5,"Organic living",1373932800,"2014-12-26"
"B001HTJ2BQ","good taste, but don't expect it to look as creamy as it does when you buy it in the store ,it wasn't the solid cream at one end and the clear at the other either like you find sometimes,  it was a mix, but not smooth. I whipped it in the blender and it was fine.",4,"This is my favorite canned coconut milk",1360195200,"2014-12-26"
"B001HTJ2BQ","I've ordered this before and had no problems (maybe some dented cans, but product was fine).  But, this batch is very lumpy and not a smooth consistency as usual (taste was ok and no sout odor or flavor).  Unfortunately, i didn't use my first can until 2 weeks ago and thought it was just a &#34;bad can&#34;.  It wasn't spoiled, but it was just very chunky...  However, when i opened up my 2nd can last week, it was the same consisteny...  i tried to return/exchange, but since i waited too long, it is past the exchange date.  I will probably order again since i've ordered 2-3 times before with no problems.  But, i am now stuck with chunky, lumpy coconut milk...  I use it for my coffee, so thankfully it melts down smooth...  :)",2,"I received a bad batch",1395014400,"2014-12-26"
"B001HTJ2BQ","This was very disappointing - I was very excited about trying this new organic coconut milk, but when I received the package, ALL cans were dented! ALL of them! How does it make sense that the product is USDA organic and all can are dented? I did not even have a chance to try it. Amazon has a ""no refund"" policy on the food products, so I could not even return it. Thankfully, customer service was excellent and I was refunded for the product. DO NOT BUY  - WASTE OF MONEY!",1,"ALL cans dented! Did not even have a chance to try",1320624000,"2014-12-26"
"B001HTJ2BQ","I got these because it's the only coconut milk I've found in BPA-free cans. The actual coconut milk is really great, too.",5,"BPA-free cans",1369440000,"2014-12-26"
"B001HTJ2BQ","I've been ordering this coconut oil for over 9 months and each shipment has been exactly what has been advertised. The coconut oil is delicious and I love that it comes in a BPA free can.",5,"Great Coconut Oil!",1350864000,"2014-12-26"
"B001HTJ2BQ","We bought a case of this coconut milk based on the lack of BPA in the packaging, but we were not happy with the product.  It smells strange, is quite watery, and gave both my wife and I an upset stomach on two occasions that we tried it. (Our cans came from Sri Lanka, but weren't dented.)",1,"Not a pleasant experience",1314489600,"2014-12-26"
"B001HTJ2BQ","I must echo many others' criticisms distinguishing between Thailand and Sri Lanka cans. Thailand cans are smooth and creamy; Sri Lanka cans are thin and watery. Unfortunately, Amazon cannot guarantee which you will receive, so I'll have to drop this from my Subscribe & Saves.",3,"Thailand / Sri Lanka",1314144000,"2014-12-26"
"B001HTJ2BQ","I'm relatively new to using coconut milk and I thought this stuff was tasty. I've been making mixed berry shakes with vanilla and egg white protein powder, and my god it's yummy.",5,"Thick and delicious",1359504000,"2014-12-26"
"B001HTJ2BQ","12 cans were dented the other 12 were not i will buy again because they're cheaper but not happy with the dented ones",1,"dented cans",1396137600,"2014-12-26"
"B001HTJ2BQ","I have used 10/12 cans and I love this coconut milk!  I haven't received any dented cans and they have all had the best consistency and taste compared to any other coconut milk I have had.  It makes amazing ice cream and goes well whipped and in my tea, on top of my almond meal pancakes, with berries or other fruits, etc.  This stuff is great!  The only thing I find odd is that it hasn't hardened in the refrigerator.  But I still love it.",5,"Perfect.",1344816000,"2014-12-26"
"B001HTJ2BQ","Every single can in this pack was dented (it wasn't the shippers fault as they seemed packed fine) and the coconut milk inside was all separated and coagulated weird.  It didn't smell bad, so I used it with ok results, but I won't order again.",3,"All cans were dented",1392249600,"2014-12-26"
"B001HTJ2BQ","AFter suffering with horrible adult acne and going on numerous medications (including Accutane) I decided to try going milk free. Low and behold my skin has cleared up after 19 years (exactly half my life!) I was concerned over what to put in my coffee considering anything you buy in the dairy section has so many added things like carageenan, flavorings etc. I was so happy to find this and also ecstatic that it comes in a BPA-free can. I use the lower fat one for coffee and the higher fat one poured on strawberries and fresh fruit. YUM!!!!",5,"Wow, this stuff is great!!",1378339200,"2014-12-26"
"B001HTJ2BQ","We are a dairy free family who use coconut milk as a substitute, so I am pretty familiar with coconut milk.  I had purchased several cans of Native Forest from a retail store and liked it - I use it in my coffee as a creamer.  However, the stuff that was delivered to me through Amazon was completely different that the cans I bought at the store.  The milk is very thin (which I don't mind) and incredibly oily.  I shook the cans thoroughly before I opened them, but you can see the oil floating at the top.  The milk separates when in the fridge with the coconut oil forming a thick layer on top.  There is an odd flavor to the milk, too.  I am so bummed I have to go through 12 cans of this before I can order some Thai Kitchen.",1,"Cancelled my monthly order after trying it.",1310428800,"2014-12-26"
"B001HTJ2BQ","I buy this exact same product at my local health food store, and love it, so I decided to buy it in bulk this way on Amazon to get a better price. So disappointed to find that this is not at all the same product, even though the packaging is the same. The stuff I got locally had lots of cream on top, which was great for whipping, but these cans from Amazon were so watery, with almost no cream on top. I was able to use them in my coffee, and the taste was fine, but they weren't any good for making coconut whipped cream. Makes me wonder if Native Forest is trying to pawn off inferior product on Amazon. Time to support a better company, I guess.",1,"Same packaging but not the same product I get at my local store.",1403481600,"2014-12-26"
"B001HTJ2BQ","Works well in most applications.  Creamy, smooth and delicious. Although, the cream layer on the top remains soft and is not stiff enough to use in recipes needing a stiff cream.  Very tasty indeed.",4,"Yummy and Creamy Goodness",1354752000,"2014-12-26"
"B001HTJ2BQ","Every time I have ordered this product (at least 3 times in the last 6 months) I have received the good coconut milk using Thailand coconuts. The milk is SUPER creamy and thick which I like.",5,"Every order has been from Thailand coconuts...",1367452800,"2014-12-26"
"B001HTJ2BQ","I love this coconut milk.  It makes wonderful &#34;ice cream&#34;.  Works in everything else I have used it for.",5,"Smooth and yummy.",1404777600,"2014-12-26"
"B001HTJ2BQ","I purchased this product despite the mixed reviews.  I happened to receive the product from Sri Lanka.  The cans that I received were perfectly fine and had no dents.  I tasted it plain, to see if had a good flavor and I thought that it was DELICIOUS.  I used it in my cooking and to make vegan ice cream.  The results were great.  I was surprised to read that some reviews said that this is fatty.  Coconut milk is supposed to be a little fatty.  I typically use this coconut milk in dishes that call for heavy cream, because it provides a healthier spin to any recipe that is compatible with coconut flavors.  I am very pleased to find an organic product that does not have other additives.  This product is a winner!  I highly recommend it.P.S.  Amazon has an amazing return policy.  If you receive products that are damaged in any way, they will refund your money or send you another one, so dented cans should not be a reason not to order this.",5,"Delicious Coconut Milk!  No complaints!",1322697600,"2014-12-26"
"B001HTJ2BQ","This is about 67 cents per can cheaper than I can get it at my local Kroger or Wal-Mart. That alone makes it worth buying it on Amazon. It's just great.We do a paleo/primal diet and we use this for everything, including stews, coffee, ice cream, and baking.",5,"Cheape than the grocery store",1356912000,"2014-12-26"
"B001HTJ2BQ","Exactly as advertised, cans not crushed, boxes not broken, labels not torn, great consistent organic product from Thailand, will order again",5,"Exactly as advertised",1384905600,"2014-12-26"
"B001HTJ2BQ","I am so glad that you requested this review!  I've liked this product very much, but this last shipment of two boxes of 12 is faulty . . EVERY can has significant dents.  The milk has an odd consistency . . . could it be old stock?  Again, thank you for following up with your customers;  I'm hoping that you can rectify this disappointment.  I use coconut milk as part of a regiment to help restore my health.Riva Grant",2,"Review of faulty coconut milk shipment",1403827200,"2014-12-26"
"B001HTJ2BQ","we love this. but we dont like the guar gum being blended to this, we expected the only coconut milk. they reduce cost by adding water and guar gum",4,"good one",1388620800,"2014-12-26"
"B001HTJ2BQ","thick creamy no preservatives / chemical inputs...organic. when compared to cheap products this stands much much best quality, suited very well for Tamilnadu style cookings either meat or veggies.",5,"yummy",1382054400,"2014-12-26"
"B001HTJ2BQ","Consistent quality and no damaged cans, great shipping and packing, Thank you Native Forest for providing this organic coconut milk in the USA",5,"Great Value",1395273600,"2014-12-26"
"B001HTJ2BQ","I was so excited to find this coconut milk as it is BPA free.  My first order from July, 2012 was nice creamy, thick coconut milk.  My last shipment from October was not so nice.  It was very thin and watery.  No layer of cream rose to the top, there was no reason to really even mix before use.  I was really bummed when I tried to whip one up for on top a dessert.  I read the previous reviews that said to make sure your cans are from Thailand not Sri Lanka.  Well, my cans are from Thailand and still watery.  Not sure if they changed their product or if I should try again.",2,"Confused",1355443200,"2014-12-26"
"B001HTJ2BQ","I am really happy I went ahead and ordered this! My package arrived in great shape, no dented cans and the milk is nice and thick with a good layer of cream on the top! I'm going to order more right away!",5,"No complaints here!",1341705600,"2014-12-26"
"B001HTJ2BQ","WHAT IS THIS LIGHT - VERSON OF COCONUT MILK FROM A REGULAR CAN OF THIS MILK - IT IS VERY  LOW FAT - AND  JUST IS A RIP OFF - GRANTED - FILTERED WATER - BUT  COME ON -  I AM USE TO NICE CREAMY THICK COCONUT MILK.  NATIVE FOREST  NEEDS TO GIVE US THE FIRST PRESSING AND PROVIDE A PREMIUM MILK -  THIS IS HIGHWAY  ROBBERY - TOTALING EXPLOITING THE BPA ISSUE -  THIS IS NOT FROM  SRI  LANKA.  I WILL BUY THAI KITCHEN GOING FORWARD.  WHAT A MONOPOLY THESE THAI  COMPANIES HAVE ON US -  WE MUST DEMAND - THE REAL D EAL - W/O  POISONS.UPDAATE -  FIND IT NICE AND CREAMY - NO POSIONS - NOW CAN'T BE W/O.7.12 - crap again - watery - and does not stiffen in fridge????????????  = junk -  goi ng back to TS.",4,"crap",1327536000,"2014-12-26"
"B001HTJ2BQ","I previously purchased this product at Whole Foods.  The coconut milk was delicious and had a nice head of custard when it was left to sit for awhile.  I did not take notice of the country of origin of the previously purchased product, but the one I received from Amazon was from Sri Lanka.  I have to echo everybody else's review that the product was of poor quality.  There was no head of custard, half the cans were dented and battered and the product was thin and not as good tasting.  I am going to find another brand, because this product is now clearly inferior.",2,"Like everybody else said, dented cans and poor product",1314835200,"2014-12-26"
"B001HTJ2BQ","Native Forest Organic Classic Coconut Milk is a great product and I like the case (pack of 12) price! Highly Recommended.",5,"Native Forest Organic Classic Coconut Milk, 13.5-Ounce Cans (Pack of 12)",1373155200,"2014-12-26"
"B001HTJ2BQ","Even do is expensive, it is such a delicious product, I been using it because it was highly recommended to me. You guys should send some coupons to your regular customers who drink it. I cant live without it and use it instead of cream on my coffee, try it.",5,"My review",1376524800,"2014-12-26"
"B001HTJ2BQ","I had to temporarily give up dairy so I found a chocolate coconut milk ice cream recipe to take the place of dairy ice cream.  This coconut milk works great for this recipe of only coconut milk, cocoa, vanilla, and sweetener.  I keep it in my cool basement so it needs to be shaken well or the fat and liquid will be separate upon opening and it can be difficult to scoop all of it out.",5,"Great flavor and consistency",1396656000,"2014-12-26"
"B001HTJ2BQ","All the cans I have opened up to this point have about half the can solidified.Taste wise it is okay.",3,"Milk seems to have solidify a bit",1365984000,"2014-12-26"
"B001HTJ2BQ","I have had to give up dairy and could not find anything to replace cream in my coffee.  This is the ONLY thing that tastes like real cream.  I make sure its from Thailand and allow the can to cool (not refrigerated) so it is separated.  I place the separated coconut milk in a large wide mouth jar and add a bit of organic vanilla and stevia. and whip it with my electric mixing wand.  It turns into whipped cream that tastes quite like the real thing.  I add it to coffee,  which tastes wonderful and also to hot chocolate, fruit and with whatever you would use whipped cream.  The temperature needs to be ...  not too soft and not too hard.  Which is not difficult to achieve.  Store it in the refrigerator so it doesn't melt.",5,"Wonderful dairy replacement",1400544000,"2014-12-26"
"B001HTJ2BQ","I got this over a month ago (February 2014), so I can't return it. I had a case ordered, and just didn't need to get into it right away.The first can I opened had a dent in the side, and when I opened it, instead of the creamy texture I got the watery grainy texture that suggested the milk had gone bad. I went ahead and used it after the sniff test, but was uneasy, so I decided to check another can and see if the milk was better. NINE CANS had a dent in the side, some much worse than others. It's also packed in a box with slots, designed to protect the cans, so this means to me that dented cans were purposely packed into the box. The box itself had no damage to it, neither did the cardboard slots.I had already cancelled my subscription because I don't need a ton of this but I am appalled at the quality of product I received. I had received previous orders of this product no problem. So I don't know why this is the way it is, but unfortunately I won't be reordering this.",1,"9 out of 12 Cans Dented",1395532800,"2014-12-26"
"B001HTJ2BQ","I thought I'd chance purchasing this brand and I won't do it again. The coconut milk is runny and just seems low quality to me. I don't recommend buying it.",2,"Watery, low quality product",1360022400,"2014-12-26"
"B001HTJ2BQ","I have read through many of the comments here about sourcing of this product and dented cans.  My first order of 12 arrived just fine with no issues.  However, for a re-order received yesterday, 10 of the 12 cans in the package are severely dented, despite the fact that it's packed in it's own box inside the Amazon shipping box. The cans do say Thailand product.  At this point it's a toss-up as to whether I can use the product, as several of the dents are around the can lids, raising the question as to product safety.  This supplier needs to get a handle on the packaging and shipping of this product - it doesn't matter how good the coconut milk is if you don't feel safe using it.",2,"Lots of Dented Cans",1380758400,"2014-12-26"
"B001HTJ2BQ","Best coconut milk I ever bought.  About 1/3 of the can is coconut butter.  That's what I need everyday.  No dented cans.  Extremely delicious in everything.",5,"Coconut milk",1292198400,"2014-12-26"
"B001HTJ2BQ","I like this brand of coconut milk.  I have zero trouble with it and love using it in my cooking.",5,"Very good!",1398124800,"2014-12-26"
"B001HTJ2BQ","We used a can plus 1/4 c of sugar to make the best dairy free whipped cream we've ever had.  It's free of artificial chemicals and preservatives and its delicious. A winner for us!",5,"Terrific for whipped cream!",1355529600,"2014-12-26"
"B001HTJ2BQ","I have recently started consuming Coconut Milk and I am glad that I am doing it. It is kind of hard to get used to drinking it at first since the taste is kind of sour. However, it has very beneficial for our bodies. It is gluten and dairy free which is an extra advantage.I recommend this product to anybody.",5,"Great Good Quality Fat Source (Gluten Free)",1402617600,"2014-12-26"
"B001HTJ2BQ","This is the best organic coconut milk you can get at this price. If you or a family member does paleo or whole 30 diet.  Then they will love this.",5,"Best GMO free coconut milk you can get",1393459200,"2014-12-26"
"B001HTJ2BQ","Terrible ! Loaded with black swirls !! Out of 12 cans only 2 didn't have the black in it.  BUYER BEWARE",1,"Terrible! Loaded with black swirls",1404259200,"2014-12-26"
"B001HTJ2BQ","The price is great.  It's organic so thats a plus and I use it to make whipped cream and the flavor is delicious with or without sweetener added.",5,"Terrific",1389312000,"2014-12-26"
"B001HTJ2BQ","The amount of cream in these cans is amazing and since that's what our family is going for, it's perfect!  Nice and creamy and works well for all the recipes that require coconut milk.  The ones in the carton don't cut it and so I thought I'd try the cans.  They haven't disappointed at all.",5,"This is THE best coconut milk!",1399334400,"2014-12-26"
"B001HTJ2BQ","Yummy!  We go through so much coconut milk, it was great to have a whole case!  Wonderful taste and texture!",5,"Great deal for organic!",1392940800,"2014-12-26"
"B001HTJ2BQ","This coconut milk is far more watery than Thai Kitchen brand. This brand has almost NO cream in it at all.",1,"So Watery",1320969600,"2014-12-26"
"B001HTJ2BQ","5 of these cans were dented.  The product tastes okay, but tastes like a watered down version of what I really wanted.",2,"Dented Cans.",1352332800,"2014-12-26"
"B001HTJ2BQ","I make coconut milk kefir and this is the best coconut milk I've found for it. It doesn't separate as much as other brands, it's smooth, tastes great and the main reason I bought it -the can is BPA free.",5,"smooth and creamy",1394928000,"2014-12-26"
"B001HTJ2BQ","We've ordered this coconut milk several times now and have been pleased each time. While there are sometimes dented cans in the mix (hence 4 starts, not 5), the flavor is always excellent and the value is very good.",4,"Very Good Quality and Value",1401494400,"2014-12-26"
"B001HTJ2BQ","I have discontinued my subscription because cans invariable come dented. Also, those claiming these cans are BPA free are misleading people. The company admits they have a bpa lining. However, they claim it is an FDA acceptable level of BPA.  Those of us who feel no level of endocrine disrupting, miscarriage causing BPA is &#34;acceptable, would do well to avoid this product.",1,"Arrives dented every time. DOES have BPA",1388966400,"2014-12-26"
"B001HTJ2BQ","Good quality brand, no dented cans. I read that Nature's Forest is one of the few brands that doesn't use BPA's in their can linings. Get whole, not low-fat. You can even make whipped cream out of it-- yum!",5,"Good quality!",1371168000,"2014-12-26"
"B001HTJ2BQ","I had to heat up every single can because it was a big solid clump that you couldn't do anything with. I was really upset it was like that after how much money I paid for each can! I've bought them before and they weren't like this so I don't know what happened.",1,"dried out cans",1370822400,"2014-12-26"
"B001HTJ2BQ","If so, then go ahead and consume this product. in recent times, they started lining the inside of the cans with a white coating. i inquired about it with the company, and they replied ''great news'' that there is ''stil no BPA'' in their cans. only now it has this new titanium dioxide coating. if you do your research, you will not want to ingest any of this substance, at all, if you care about your health.",1,"Do you want to ingest any Titanium Dioxide",1402099200,"2014-12-26"
"B001HTJ2BQ","The Good:  Organic, BPA free, nice coconut flavorThe Bad:  Very runny, lower fat content than other coconut milkIf you want organic and BPA free, this may be the only option.  If you are willing to give up one or the other, there are better options.",3,"Thin, lower fat content",1305072000,"2014-12-26"
"B001HTJ2BQ","I bought this brand because the cans are BPA-free. I just opened and used a couple cans tonight. There is a liquidy, grey layer mixed in with the milk. I am kind of worried that since there is no BPA lining, that the tin from the can leached into the milk. Not sure which would be worse...BPA or tin (hopefully no lead).  Also, unlike the Thai Kitchen brand, there is not a thick layer of cream at the top, which I actually do like. This seemed kind of watery for being ""classic"" and not the light version. Tasted fine but I ended up throwing away what I made because I was worried something was wrong with the milk and I didn't want to serve this to my kids.",3,"Why is it gray?",1395360000,"2014-12-26"
"B001HTJ2BQ","I use this to make my &#34;ice cream&#34; desserts.  Take this pour it into a small bowl, add a little stevia, fresh blueberries, cinnamon and freeze.  Fresh strawberry ice cream without all the junk in regular ice cream and no sugar",5,"Love it",1403395200,"2014-12-26"
"B001HTJ2BQ","Best for ice cream.  In the summer I store it in the fridge so I can grab it, add some frozen bananas and cocoa and have delicious ice cream even though I'm dairty-allergic.",5,"I buy this all of the time!",1375228800,"2014-12-26"
"B001HTJ2BQ","The first two orders that came from Thailand were fine. Now there are some dented cans, nasty-tasting blend of grease and water. Even the inside of the cans look differently lined than before. Who knows if they are BPA-free as claimed? I'm cancelling my subscription. I will have a hard time trusting this brand again.UPDATE: Nov. 5, 2011. I forgot about a pending order. This time it was from Thailand with bubble wrap between the cans, no dents and much better quality.",1,"What a letdown.",1319414400,"2014-12-26"
